year,original_votes,interpolated_votes,diff
2016,18962.0,18962.0,0.0
2018,11725.0,11725.0,0.0
2020,24574.0,24574.0,0.0
2022,19278.0,19278.0,0.0
2024,26762.0,26762.0,0.0
