year,new_district_id,candidate,party,estimated_votes
2016,28,Cary,OTHER,0.0
2016,28,Cuellar,DEMOCRAT,120.0
2016,28,Hardin,REPUBLICAN,352.0
2018,28,CUELLAR,DEMOCRAT,167.0
2018,28,THOMAS,LIBERTARIAN,47.0
2020,28,CONGDON,LIBERTARIAN,0.0
2020,28,CUELLAR,DEMOCRAT,107.0
2020,28,WHITTEN,REPUBLICAN,392.0
2022,28,CUELLAR,DEMOCRAT,81.0
2022,28,GARCIA,REPUBLICAN,284.0
2024,28,CUELLAR,DEMOCRAT,97.0
2024,28,FURMAN,REPUBLICAN,366.0
