old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4930101,35,4645,4645,1.0
4930102,35,4760,4760,1.0
4930103,35,7168,7168,1.0
4930104,28,185,4275,0.04327485380116959
4930104,35,4090,4275,0.9567251461988304
4930205,35,3445,3445,1.0
4930206,35,5383,5383,1.0
4930207,35,5466,5466,1.0
4930208,28,151,1871,0.08070550507749866
4930208,35,1720,1871,0.9192944949225014
4930209,35,1063,1063,1.0
4930310,35,2963,2963,1.0
4930311,35,5713,5713,1.0
4930312,35,7179,7179,1.0
4930313,35,8730,8730,1.0
4930414,15,90,4526,0.019885108263367212
4930414,35,4436,4526,0.9801148917366328
4930415,35,11788,11788,1.0
4930416,35,6388,6388,1.0
