year,original_votes,interpolated_votes,diff
2016,3664.0,3664.0,0.0
2018,3445.0,3445.0,0.0
2020,4386.0,4386.0,0.0
2022,3111.0,3111.0,0.0
2024,3721.0,3721.0,0.0
