year,new_district_id,candidate,party,estimated_votes
2016,13,DeWeese,LIBERTARIAN,173.0
2016,13,Thornberry,REPUBLICAN,2583.0
2016,13,Tomlinson,OTHER,59.0
2018,13,DEWEESE,LIBERTARIAN,34.0
2018,13,SAGAN,DEMOCRAT,196.0
2018,13,THORNBERRY,REPUBLICAN,2209.0
2020,13,JACKSON,REPUBLICAN,2731.0
2020,13,TRUJILLO,DEMOCRAT,306.0
2020,13,WESTBROOK,LIBERTARIAN,70.0
2022,13,BROWN,DEMOCRAT,202.0
2022,13,JACKSON,REPUBLICAN,2175.0
2024,13,JACKSON,REPUBLICAN,2704.0
