year,new_district_id,candidate,party,estimated_votes
2022,31,NUNO,DEMOCRAT,113.78553990586576
2022,31,SESSIONS,REPUBLICAN,1556.069680370964
2022,31,WOODS,DEMOCRAT,2196.6539835645967
2024,10,ALTEKAR,LIBERTARIAN,0.24369347929557356
2024,10,DOGGETT,DEMOCRAT,4.7875614786609555
2024,10,GARCIA SHARON,REPUBLICAN,1.728700618752975
2024,10,LORENZEN,DEMOCRAT,42.89305816135085
2024,10,SESSIONS,REPUBLICAN,144.10711239979534
2024,11,ALTEKAR,LIBERTARIAN,139.0485237896473
2024,11,BOISSEAU,DEMOCRAT,814.0422198097301
2024,11,CARTER,REPUBLICAN,1341.8694934609123
2024,11,DOGGETT,DEMOCRAT,3416.666462677605
2024,11,GARCIA SHARON,REPUBLICAN,1427.7542161584365
2024,11,LORENZEN,DEMOCRAT,4057.1339594459005
2024,11,MCCAUL,REPUBLICAN,618.6656158067437
2024,11,MILLER,LIBERTARIAN,43.4685850103916
2024,11,SESSIONS,REPUBLICAN,2490.4305009515047
2024,11,WHITLOW,DEMOCRAT,1096.1811776159122
2024,17,ALTEKAR,LIBERTARIAN,516.7077827310571
2024,17,BOISSEAU,DEMOCRAT,10201.262187860051
2024,17,CARTER,REPUBLICAN,32627.57809017766
2024,17,DOGGETT,DEMOCRAT,11088.545975843734
2024,17,GARCIA SHARON,REPUBLICAN,5075.5170832228105
2024,17,LORENZEN,DEMOCRAT,9636.328953533528
2024,17,MCCAUL,REPUBLICAN,8223.44001568668
2024,17,MILLER,LIBERTARIAN,516.901270905159
2024,17,SESSIONS,REPUBLICAN,8049.526588892032
2024,17,WHITLOW,DEMOCRAT,30923.400182089626
2024,31,BOISSEAU,DEMOCRAT,127.69559233021937
2024,31,CARTER,REPUBLICAN,88351.5524163614
2024,31,LORENZEN,DEMOCRAT,2775.644028859221
2024,31,MCCAUL,REPUBLICAN,117.89436850657492
2024,31,MILLER,LIBERTARIAN,6.630144084449447
2024,31,SESSIONS,REPUBLICAN,2032.9357977566685
2024,31,WHITLOW,DEMOCRAT,57008.418640294454
