old_precinct_id,new_district_id,fragment_population,precinct_total,weight
3850001,21,1563,1566,0.9980842911877394
3850001,23,3,1566,0.0019157088122605363
3850002,21,1316,1340,0.982089552238806
3850002,23,24,1340,0.01791044776119403
3850003,21,818,908,0.9008810572687225
3850003,23,90,908,0.09911894273127753
3850004,21,406,484,0.8388429752066116
3850004,23,78,484,0.16115702479338842
3850006,21,815,890,0.9157303370786517
3850006,23,75,890,0.08426966292134831
3850007,21,106,133,0.7969924812030075
3850007,23,27,133,0.20300751879699247
