old_precinct_id,new_district_id,fragment_population,precinct_total,weight
49901-1,3,34,5756,0.00590687977762335
49901-1,32,5722,5756,0.9940931202223766
49901-2,3,278,5378,0.05169207883971737
49901-2,32,5100,5378,0.9483079211602826
49901-3,5,31,3387,0.009152642456451136
49901-3,32,3356,3387,0.9908473575435489
49901-4,32,2303,2303,1.0
49902-1,1,57,1635,0.03486238532110092
49902-1,32,1578,1635,0.9651376146788991
49902-2,1,0,8283,0.0
49902-2,5,31,8283,0.0037426053362308344
49902-2,32,8252,8283,0.9962573946637692
49902-3,1,8,6184,0.00129366106080207
49902-3,32,6176,6184,0.9987063389391979
49903-1,32,3187,3187,1.0
49903-2,32,5180,5180,1.0
49903-3,1,52,5608,0.009272467902995721
49903-3,32,5556,5608,0.9907275320970043
49904-1,32,2217,2217,1.0
49904-2,3,155,4762,0.032549349013019736
49904-2,32,4607,4762,0.9674506509869802
49904-3,3,355,6473,0.05484319480920748
49904-3,32,6118,6473,0.9451568051907925
49904-4,32,2176,2176,1.0
