year,original_votes,interpolated_votes,diff
2016,10599.0,10599.0,0.0
2018,10692.0,10692.0,0.0
2020,14524.0,14510.0,14.0
2022,11518.0,11518.0,0.0
2024,16088.0,16088.0,0.0
