old_precinct_id,new_district_id,fragment_population,precinct_total,weight
2170002,17,4579,4579,1.0
2170003,17,5149,5149,1.0
2170004,17,4990,4990,1.0
2170005,17,1860,1860,1.0
2170006,17,762,762,1.0
2170007,17,905,905,1.0
2170008,17,951,951,1.0
2170009,6,48,1189,0.040370058873002525
2170009,17,1141,1189,0.9596299411269975
2170010,6,153,4148,0.036885245901639344
2170010,17,3995,4148,0.9631147540983607
2170012,17,3081,3081,1.0
2170013,17,5409,5409,1.0
2170014,17,1852,1852,1.0
2170015,17,979,979,1.0
2170016,6,46,932,0.04935622317596566
2170016,17,886,932,0.9506437768240343
2170018,6,53,463,0.11447084233261338
2170018,17,410,463,0.8855291576673866
2170019,17,1317,1317,1.0
2170020,17,2306,2306,1.0
2170021,17,2948,2948,1.0
2170022,17,2827,2827,1.0
2170023,17,934,934,1.0
2170024,6,85,2216,0.03835740072202166
2170024,17,2131,2216,0.9616425992779783
2170027,17,1554,1554,1.0
