year,original_votes,interpolated_votes,diff
2016,4758.0,4758.0,0.0
2018,4590.0,4590.0,0.0
2020,5911.0,5911.0,0.0
2022,4181.0,4181.0,0.0
2024,5504.0,5504.0,0.0
