year,original_votes,interpolated_votes,diff
2016,198726.0,198726.0,0.0
2018,206689.0,206689.0,0.0
2020,281014.0,281014.0,0.0
2022,158684.0,158684.0,0.0
2024,282919.0,282919.0,0.0
