year,original_votes,interpolated_votes,diff
2016,34841.0,34841.0,0.0
2018,33807.0,33807.0,0.0
2020,44992.0,44992.0,0.0
2022,31311.0,31311.0,0.0
2024,35007.0,35007.0,0.0
