year,original_votes,interpolated_votes,diff
2016,56982.0,56982.0,0.0
2018,47219.0,47219.0,0.0
2020,67647.0,67647.0,0.0
2022,44381.0,44381.0,0.0
2024,63532.0,63532.0,0.0
