year,original_votes,interpolated_votes,diff
2016,61797.0,61797.0,0.0
2018,61343.0,61343.0,0.0
2020,87653.0,87653.0,0.0
2022,74331.0,74331.0,0.0
2024,102119.0,102119.0,0.0
