year,new_district_id,candidate,party,estimated_votes
2016,13,DeWeese,LIBERTARIAN,58.0
2016,13,Thornberry,REPUBLICAN,827.0
2016,13,Tomlinson,OTHER,31.0
2016,19,DeWeese,LIBERTARIAN,0.0
2016,19,Thornberry,REPUBLICAN,0.0
2016,19,Tomlinson,OTHER,0.0
2018,13,DEWEESE,LIBERTARIAN,22.0
2018,13,SAGAN,DEMOCRAT,57.0
2018,13,THORNBERRY,REPUBLICAN,808.0
2018,19,DEWEESE,LIBERTARIAN,0.0
2018,19,SAGAN,DEMOCRAT,0.0
2018,19,THORNBERRY,REPUBLICAN,0.0
2020,13,JACKSON,REPUBLICAN,1025.0
2020,13,TRUJILLO,DEMOCRAT,69.0
2020,13,WESTBROOK,LIBERTARIAN,16.0
2020,19,JACKSON,REPUBLICAN,0.0
2020,19,TRUJILLO,DEMOCRAT,0.0
2020,19,WESTBROOK,LIBERTARIAN,0.0
2022,13,BROWN,DEMOCRAT,60.0
2022,13,JACKSON,REPUBLICAN,833.0
2022,19,BROWN,DEMOCRAT,0.0
2022,19,JACKSON,REPUBLICAN,0.0
2024,13,JACKSON,REPUBLICAN,1008.0
2024,19,JACKSON,REPUBLICAN,0.0
