year,new_district_id,candidate,party,estimated_votes
2016,13,DeWeese,LIBERTARIAN,46.0
2016,13,Thornberry,REPUBLICAN,894.0
2016,13,Tomlinson,OTHER,20.0
2018,13,DEWEESE,LIBERTARIAN,12.0
2018,13,SAGAN,DEMOCRAT,140.0
2018,13,THORNBERRY,REPUBLICAN,809.0
2020,13,JACKSON,REPUBLICAN,961.0
2020,13,TRUJILLO,DEMOCRAT,157.0
2020,13,WESTBROOK,LIBERTARIAN,17.0
2022,13,BROWN,DEMOCRAT,96.0
2022,13,JACKSON,REPUBLICAN,766.0
2024,13,JACKSON,REPUBLICAN,951.0
