year,new_district_id,candidate,party,estimated_votes
2016,13,DeWeese,LIBERTARIAN,84.0
2016,13,Thornberry,REPUBLICAN,1734.0
2016,13,Tomlinson,OTHER,46.0
2018,13,DEWEESE,LIBERTARIAN,19.0
2018,13,SAGAN,DEMOCRAT,99.0
2018,13,THORNBERRY,REPUBLICAN,1565.0
2020,13,JACKSON,REPUBLICAN,1813.0
2020,13,TRUJILLO,DEMOCRAT,169.0
2020,13,WESTBROOK,LIBERTARIAN,29.0
2022,13,BROWN,DEMOCRAT,92.0
2022,13,JACKSON,REPUBLICAN,1410.0
2024,13,JACKSON,REPUBLICAN,1779.0
