year,original_votes,interpolated_votes,diff
2016,65479.0,65479.0,0.0
2018,64002.0,64002.0,0.0
2020,82370.0,82370.0,0.0
2022,57448.0,57448.0,0.0
2024,90331.0,90331.0,0.0
