old_precinct_id,new_district_id,fragment_population,precinct_total,weight
3050001,19,941,941,1.0
3050002,19,675,675,1.0
3050003,19,761,761,1.0
3050004,19,1112,1112,1.0
3050005,19,101,101,1.0
3050006,19,886,886,1.0
3050007,19,64,64,1.0
3050008,19,126,126,1.0
3050009,19,927,927,1.0
3050010,19,37,37,1.0
3050011,19,200,200,1.0
3050012,19,793,793,1.0
3050013,19,307,307,1.0
3050014,19,816,816,1.0
