old_precinct_id,new_district_id,fragment_population,precinct_total,weight
3990001,11,2826,2826,1.0
3990002,11,354,354,1.0
3990003,11,2623,2656,0.9875753012048193
3990003,19,33,2656,0.012424698795180723
3990004,11,1192,1192,1.0
3990005,11,297,310,0.9580645161290322
3990005,19,13,310,0.041935483870967745
3990006,11,315,315,1.0
3990007,11,1745,1745,1.0
3990008,11,1897,1897,1.0
3990009,11,1258,1258,1.0
3990010,11,705,705,1.0
