year,new_district_id,candidate,party,estimated_votes
2016,19,Arrington,REPUBLICAN,1904.0
2016,19,Bonar,LIBERTARIAN,126.0
2016,19,Lawson,OTHER,58.0
2018,19,ARRINGTON,REPUBLICAN,1592.0
2018,19,LEVARIO,DEMOCRAT,305.0
2020,19,ARRINGTON,REPUBLICAN,2180.0
2020,19,BURNES,LIBERTARIAN,50.0
2020,19,WATSON,DEMOCRAT,364.0
2022,19,ARRINGTON,REPUBLICAN,1447.0
2022,19,LEWIS,OTHER,137.0
2024,19,ARRINGTON,REPUBLICAN,2022.0
2024,19,JOHNSON,LIBERTARIAN,141.0
2024,19,LEWIS,OTHER,89.0
