year,original_votes,interpolated_votes,diff
2016,27759.0,27759.0,0.0
2018,27116.0,27116.0,0.0
2020,36217.0,36217.0,0.0
2022,28778.0,28778.0,0.0
2024,38465.0,38465.0,0.0
