year,original_votes,interpolated_votes,diff
2016,552808.0,552802.0,6.0
2018,500690.0,500687.0,3.0
2020,749901.0,749901.0,0.0
2022,524210.0,524210.0,0.0
2024,646995.0,646995.0,0.0
