old_precinct_id,new_district_id,fragment_population,precinct_total,weight
2510001,25,4961,4961,1.0
2510002,6,2512,18422,0.13635870155249158
2510002,25,15910,18422,0.8636412984475084
2510003,6,1869,13184,0.1417627427184466
2510003,25,11315,13184,0.8582372572815534
2510004,6,1513,14499,0.10435202427753638
2510004,25,12986,14499,0.8956479757224636
2510005,6,12271,14902,0.8234465172460073
2510005,25,2631,14902,0.17655348275399274
2510006,17,334,1618,0.20642768850432633
2510006,25,1284,1618,0.7935723114956736
2510007,6,11525,11686,0.9862228307376347
2510007,25,161,11686,0.013777169262365224
2510008,6,20149,20149,1.0
2510009,6,2188,5621,0.38925458103540295
2510009,17,3433,5621,0.610745418964597
2510010,6,13904,13904,1.0
2510011,6,8802,8802,1.0
2510012,6,8831,9900,0.892020202020202
2510012,25,1069,9900,0.10797979797979798
2510013,6,5868,6732,0.8716577540106952
2510013,25,864,6732,0.12834224598930483
2510014,25,1139,1139,1.0
2510015,17,661,3215,0.20559875583203732
2510015,25,2554,3215,0.7944012441679627
2510016,6,14,3393,0.00412614205717654
2510016,17,2913,3393,0.8585322723253758
2510016,25,466,3393,0.1373415856174477
2510017,6,2733,17214,0.15876612059951203
2510017,17,763,17214,0.04432438712675729
2510017,25,13718,17214,0.7969094922737306
2510018,17,3068,13092,0.2343415826458906
2510018,25,10024,13092,0.7656584173541093
2510019,6,179,12929,0.01384484492226777
2510019,17,8472,12929,0.6552710959857684
2510019,25,4278,12929,0.3308840590919638
2510020,6,5239,7670,0.6830508474576271
2510020,17,1038,7670,0.13533246414602346
2510020,25,1393,7670,0.18161668839634942
2510021,6,3025,5635,0.5368234250221828
2510021,17,2610,5635,0.4631765749778172
2510022,6,11003,12147,0.9058203671688483
2510022,25,1144,12147,0.09417963283115173
2510023,17,5222,5728,0.9116620111731844
2510023,25,506,5728,0.08833798882681564
2510024,6,4208,4208,1.0
2510025,6,4400,4400,1.0
2510026,6,3222,3307,0.9742969458723919
2510026,17,85,3307,0.025703054127608104
2510027,6,4467,7573,0.5898587085699194
2510027,17,3106,7573,0.41014129143008055
2510028,6,5660,5660,1.0
2510029,6,5182,6043,0.8575210987919908
2510029,25,861,6043,0.14247890120800927
2510030,25,4553,4553,1.0
2510031,6,3026,5628,0.5376687988628287
2510031,25,2602,5628,0.4623312011371713
2510032,25,8566,8566,1.0
2510033,25,5206,5206,1.0
2510034,6,6443,8188,0.7868832437713728
2510034,25,1745,8188,0.21311675622862725
2510035,6,10758,10758,1.0
2510036,6,969,6006,0.16133866133866134
2510036,25,5037,6006,0.8386613386613386
