old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4790123,28,3732,3732,1.0
4790124,28,6609,6609,1.0
4790125,28,6058,6058,1.0
4790128,28,5959,5959,1.0
4790129,28,6394,6394,1.0
4790130,28,9740,9740,1.0
4790132,28,13787,13787,1.0
4790133,28,8152,8152,1.0
4790134,28,4534,4534,1.0
4790135,28,2565,2565,1.0
4790136,28,362,362,1.0
4790154,28,14888,14888,1.0
4790164,28,5135,5135,1.0
4790169,28,9770,9770,1.0
4790176,28,7690,7690,1.0
4790177,28,6812,6812,1.0
4790218,28,6466,6466,1.0
4790219,28,4591,4591,1.0
4790220,28,5585,5585,1.0
4790221,28,2297,2297,1.0
4790226,28,4219,4219,1.0
4790227,28,6797,6797,1.0
4790231,28,6401,6401,1.0
4790237,28,591,591,1.0
4790238,28,635,635,1.0
4790239,28,11191,11191,1.0
4790250,28,11771,11771,1.0
4790251,28,3477,3477,1.0
4790252,28,7737,7737,1.0
4790255,28,6308,6308,1.0
4790266,28,7643,7643,1.0
4790267,28,5591,5591,1.0
4790268,28,3314,3314,1.0
4790272,28,8632,8632,1.0
4790273,28,8226,8226,1.0
4790274,28,7956,7956,1.0
4790275,28,6625,6625,1.0
4790278,28,39,39,1.0
4790308,28,6205,6205,1.0
4790309,28,9735,9735,1.0
4790310,28,2269,2269,1.0
4790311,28,4989,4989,1.0
4790312,28,3486,3486,1.0
4790340,28,7105,7105,1.0
4790341,28,6682,6682,1.0
4790342,28,6378,6378,1.0
4790343,28,7340,7340,1.0
4790344,28,13772,13772,1.0
4790345,28,8295,8295,1.0
4790349,28,11416,11416,1.0
4790356,28,11293,11293,1.0
4790359,28,13216,13216,1.0
4790361,28,7245,7245,1.0
4790363,28,2604,2604,1.0
4790370,28,9737,9737,1.0
4790371,28,9885,9885,1.0
4790401,28,3714,3714,1.0
4790402,28,4286,4286,1.0
4790403,28,3834,3834,1.0
4790404,28,4689,4689,1.0
4790405,28,5364,5364,1.0
4790406,28,2729,2729,1.0
4790407,28,2561,2561,1.0
4790413,28,6397,6397,1.0
4790414,28,3745,3745,1.0
4790415,28,4451,4451,1.0
4790416,28,2961,2961,1.0
4790417,28,2150,2150,1.0
4790422,28,1984,1984,1.0
4790446,28,8314,8314,1.0
4790447,28,8582,8582,1.0
4790448,28,2352,2352,1.0
4790453,28,2202,2202,1.0
4790457,28,104,104,1.0
4790458,28,13131,13131,1.0
4790460,28,2386,2386,1.0
4790462,28,1871,1871,1.0
4790465,28,2811,2811,1.0
