old_precinct_id,new_district_id,fragment_population,precinct_total,weight
467001A,5,2102,2102,1.0
467001B,5,3098,3204,0.966916354556804
467001B,32,106,3204,0.033083645443196
467001C,1,82,6390,0.012832550860719875
467001C,5,6308,6390,0.9871674491392801
467001C,32,0,6390,0.0
467001D,5,5163,5163,1.0
467001E,1,235,4594,0.05115367871136265
467001E,5,4359,4594,0.9488463212886373
467002A,5,4755,4755,1.0
467002B,5,8045,8045,1.0
467002C,5,3423,3423,1.0
467002D,5,4888,4888,1.0
467003A,5,6948,7561,0.9189260679804259
467003A,32,613,7561,0.08107393201957414
467003B,5,7014,7460,0.9402144772117963
467003B,32,446,7460,0.05978552278820375
467003C,5,4171,4171,1.0
467003D,5,4146,4146,1.0
467004A,5,3867,3867,1.0
467004B,5,4264,4264,1.0
467004C,1,109,3728,0.029238197424892705
467004C,5,3619,3728,0.9707618025751072
467004D,1,273,6538,0.0417558886509636
467004D,5,6265,6538,0.9582441113490364
467004E,5,2688,2688,1.0
