year,new_district_id,candidate,party,estimated_votes
2016,13,DeWeese,LIBERTARIAN,79.0
2016,13,Thornberry,REPUBLICAN,1817.0
2016,13,Tomlinson,OTHER,32.0
2018,13,DEWEESE,LIBERTARIAN,15.0
2018,13,SAGAN,DEMOCRAT,200.0
2018,13,THORNBERRY,REPUBLICAN,1539.0
2020,13,JACKSON,REPUBLICAN,1957.0
2020,13,TRUJILLO,DEMOCRAT,272.0
2020,13,WESTBROOK,LIBERTARIAN,32.0
2022,13,BROWN,DEMOCRAT,163.0
2022,13,JACKSON,REPUBLICAN,1575.0
2024,13,JACKSON,REPUBLICAN,1955.0
