old_precinct_id,new_district_id,fragment_population,precinct_total,weight
1430010,25,4634,4634,1.0
1430011,25,2285,2285,1.0
1430012,25,4459,4459,1.0
1430018,25,5287,5359,0.9865646575853704
1430018,31,72,5359,0.013435342414629596
1430019,25,3980,3980,1.0
1430020,25,3215,3215,1.0
1430021,25,3792,3792,1.0
1430023,25,2134,2134,1.0
1430024,25,4509,4509,1.0
1430025,25,2132,2132,1.0
1430030,25,1616,1616,1.0
1430031,17,50,2819,0.0177367860943597
1430031,25,2704,2819,0.9592053919829727
1430031,31,65,2819,0.02305782192266761
1430032,25,5330,5330,1.0
1430033,25,3163,3163,1.0
1430034,25,2624,2624,1.0
1430035,25,1275,1275,1.0
1430041,25,1967,1967,1.0
1430044,25,4715,4715,1.0
1430045,25,6937,6937,1.0
1430046,25,2743,2743,1.0
1430047,25,2227,2227,1.0
