year,original_votes,interpolated_votes,diff
2016,41471.0,41467.0,4.0
2018,35884.0,35884.0,0.0
2020,47456.0,47456.0,0.0
2022,33078.0,33078.0,0.0
2024,36766.0,36766.0,0.0
