year,original_votes,interpolated_votes,diff
2016,4145.0,4145.0,0.0
2018,4200.0,4200.0,0.0
2020,5400.0,5400.0,0.0
2022,3933.0,3933.0,0.0
2024,4109.0,4109.0,0.0
