year,original_votes,interpolated_votes,diff
2016,1271.0,1271.0,0.0
2018,1007.0,1007.0,0.0
2020,1336.0,1336.0,0.0
2022,1036.0,1036.0,0.0
2024,1209.0,1209.0,0.0
