year,original_votes,interpolated_votes,diff
2016,19902.0,19902.0,0.0
2018,19665.0,19665.0,0.0
2020,26344.0,26344.0,0.0
2022,22334.0,22334.0,0.0
2024,28980.0,28980.0,0.0
