year,original_votes,interpolated_votes,diff
2016,10382.0,10382.0,0.0
2018,8917.0,8917.0,0.0
2020,12039.0,12039.0,0.0
2022,9579.0,9579.0,0.0
2024,12760.0,12760.0,0.0
