year,original_votes,interpolated_votes,diff
2016,1864.0,1864.0,0.0
2018,1683.0,1683.0,0.0
2020,2011.0,2011.0,0.0
2022,1502.0,1502.0,0.0
2024,1779.0,1779.0,0.0
