year,original_votes,interpolated_votes,diff
2016,86042.0,86042.0,0.0
2018,90488.0,90488.0,0.0
2020,118023.0,118023.0,0.0
2022,81231.0,81231.0,0.0
2024,116807.0,116807.0,0.0
