year,original_votes,interpolated_votes,diff
2016,260207.0,260207.0,0.0
2018,248723.0,248723.0,0.0
2020,344388.0,344388.0,0.0
2022,246967.0,246967.0,0.0
2024,333409.0,333409.0,0.0
