year,original_votes,interpolated_votes,diff
2016,9083.0,9083.0,0.0
2018,9384.0,9384.0,0.0
2020,12214.0,12214.0,0.0
2022,8345.0,8345.0,0.0
2024,11880.0,11880.0,0.0
