old_precinct_id,new_district_id,fragment_population,precinct_total,weight
3950001,17,2087,2087,1.0
3950002,10,0,3562,0.0
3950002,17,3562,3562,1.0
3950003,10,205,1876,0.10927505330490406
3950003,17,1671,1876,0.8907249466950959
3950004,10,97,1694,0.05726092089728453
3950004,17,1597,1694,0.9427390791027155
3950005,17,2173,2173,1.0
3950006,10,217,3378,0.06423919478981646
3950006,17,3161,3378,0.9357608052101836
3950008,10,81,407,0.19901719901719903
3950008,17,326,407,0.800982800982801
3950011,10,233,2420,0.0962809917355372
3950011,17,2187,2420,0.9037190082644628
3950013,17,712,712,1.0
3950016,10,196,910,0.2153846153846154
3950016,17,714,910,0.7846153846153846
3950019,10,193,1515,0.12739273927392739
3950019,17,1322,1515,0.8726072607260726
3950022,17,2888,2888,1.0
3950023,17,2337,2337,1.0
