old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4450101,19,2034,2034,1.0
4450102,19,3532,3532,1.0
4450201,19,3578,3578,1.0
4450202,19,865,865,1.0
4450301,19,3581,3581,1.0
4450401,19,3495,3495,1.0
4450402,19,417,417,1.0
