year,original_votes,interpolated_votes,diff
2016,1385.0,1385.0,0.0
2018,1230.0,1230.0,0.0
2020,1687.0,1687.0,0.0
2022,1298.0,1298.0,0.0
2024,1428.0,1428.0,0.0
