year,original_votes,interpolated_votes,diff
2016,20355.0,20355.0,0.0
2018,17770.0,17736.0,34.0
2020,25611.0,25611.0,0.0
2022,20250.0,20250.0,0.0
2024,27705.0,27705.0,0.0
