old_precinct_id,new_district_id,fragment_population,precinct_total,weight
1211000,13,5765,7666,0.752021914949126
1211000,26,1901,7666,0.247978085050874
1211001,13,1799,5929,0.30342384887839435
1211001,26,4130,5929,0.6965761511216056
1211002,26,3366,3366,1.0
1211003,4,308,6606,0.046624280956706024
1211003,26,6298,6606,0.953375719043294
1211004,26,10052,10052,1.0
1211005,13,0,5385,0.0
1211005,26,5385,5385,1.0
1211006,26,13873,13873,1.0
1211007,13,0,10391,0.0
1211007,26,10391,10391,1.0
1211008,13,426,2772,0.15367965367965367
1211008,26,2346,2772,0.8463203463203464
1211009,13,10144,11130,0.9114106019766397
1211009,26,986,11130,0.08858939802336029
1211010,13,7215,7425,0.9717171717171718
1211010,26,210,7425,0.028282828282828285
1211011,13,9410,9410,1.0
1211012,13,7567,7567,1.0
1211013,13,12659,12972,0.9758711069996916
1211013,26,313,12972,0.024128893000308356
1211014,13,674,674,1.0
1211015,13,5491,5491,1.0
1211016,13,7740,8535,0.9068541300527241
1211016,26,795,8535,0.09314586994727592
1211017,13,4773,4773,1.0
1211018,13,11366,12885,0.8821109817617384
1211018,26,1519,12885,0.11788901823826155
1211019,13,9349,11114,0.8411912902645312
1211019,26,1765,11114,0.1588087097354688
1211020,13,2764,12668,0.21818755920429428
1211020,26,9904,12668,0.7818124407957057
1211021,13,454,7868,0.05770208439247585
1211021,26,7414,7868,0.9422979156075242
1211022,26,8358,8358,1.0
1211023,13,1515,12588,0.12035271687321258
1211023,26,11073,12588,0.8796472831267874
1211024,13,1962,7594,0.258361864629971
1211024,26,5632,7594,0.741638135370029
1211025,13,0,11482,0.0
1211025,26,11482,11482,1.0
1211026,26,9240,9240,1.0
1211027,4,570,8813,0.06467718143651424
1211027,26,8243,8813,0.9353228185634858
1211028,4,3204,13699,0.23388568508650268
1211028,26,10495,13699,0.7661143149134974
1211029,4,8978,11267,0.7968403301677465
1211029,26,2289,11267,0.20315966983225348
1211030,4,8472,10314,0.8214077952297848
1211030,26,1842,10314,0.17859220477021523
1211031,4,6536,6828,0.9572349150556532
1211031,26,292,6828,0.042765084944346804
1211032,4,11561,12514,0.9238452932715359
1211032,26,953,12514,0.07615470672846412
1211033,4,10201,10201,1.0
1211034,4,12145,13567,0.8951868504459349
1211034,26,1422,13567,0.10481314955406501
1211035,4,5610,6809,0.8239095315024233
1211035,26,1199,6809,0.17609046849757673
1211036,4,7857,12586,0.6242650564118862
1211036,26,4729,12586,0.37573494358811377
1211037,26,2175,2175,1.0
1211038,13,2084,3599,0.5790497360377883
1211038,26,1515,3599,0.42095026396221175
1211039,13,718,1584,0.4532828282828283
1211039,26,866,1584,0.5467171717171717
1211040,4,5869,7037,0.834020179053574
1211040,26,1168,7037,0.16597982094642602
1211041,26,14049,14049,1.0
1211042,4,37,972,0.03806584362139918
1211042,26,935,972,0.9619341563786008
1211043,4,429,4341,0.09882515549412578
1211043,26,3912,4341,0.9011748445058743
1211044,4,9665,19919,0.48521512124102617
1211044,26,10254,19919,0.5147848787589738
1211045,26,4782,4782,1.0
1211046,13,10200,11144,0.9152907394113424
1211046,26,944,11144,0.08470926058865758
1211047,26,4538,4538,1.0
1211048,26,1643,1643,1.0
1211049,4,5332,7910,0.6740834386852086
1211049,26,2578,7910,0.3259165613147914
1211050,4,4891,4891,1.0
1211051,4,5364,5656,0.9483734087694484
1211051,26,292,5656,0.051626591230551626
1211052,4,9014,9014,1.0
1211053,13,788,7806,0.10094798872662054
1211053,26,7018,7806,0.8990520112733794
1211054,4,119,9079,0.013107170393215111
1211054,26,8960,9079,0.9868928296067849
1211055,4,4357,6014,0.7244762221483206
1211055,26,1657,6014,0.2755237778516794
1211056,4,6147,7924,0.7757445734477536
1211056,26,1777,7924,0.22425542655224634
1211057,4,2365,7458,0.31710914454277284
