year,new_district_id,candidate,party,estimated_votes
2016,15,Gonzalez,REPUBLICAN,17.82117953969961
2016,15,Vela,DEMOCRAT,34.65938660003392
2016,34,Gonzalez,REPUBLICAN,28102.1788204603
2016,34,Vela,DEMOCRAT,61919.34061339997
2018,15,GONZALEZ,REPUBLICAN,15.478301300147095
2018,15,VELA,DEMOCRAT,25.600093640749463
2018,34,GONZALEZ,REPUBLICAN,26616.521698699853
2018,34,VELA,DEMOCRAT,50200.39990635925
2020,15,CRISTO,LIBERTARIAN,0.8229225769263705
2020,15,GONZALEZ,REPUBLICAN,24.580245840465377
2020,15,ROYAL,OTHER,0.5050406161587142
2020,15,VELA,DEMOCRAT,35.579353684886534
2020,34,CRISTO,LIBERTARIAN,1846.1770774230736
2020,34,GONZALEZ,REPUBLICAN,39936.419754159535
2020,34,ROYAL,OTHER,1194.4949593838414
2020,34,VELA,DEMOCRAT,68816.42064631512
2022,15,FLORES,REPUBLICAN,18.734250813697976
2022,15,GONZALEZ,DEMOCRAT,22.70735436260874
2022,15,ROYAL,OTHER,1.3108996409061209
2022,34,FLORES,REPUBLICAN,35666.2657491863
2022,34,GONZALEZ,DEMOCRAT,38421.29264563739
2022,34,ROYAL,OTHER,2519.689100359094
2024,15,FLORES,REPUBLICAN,28.627818329763265
2024,15,GONZALEZ,DEMOCRAT,28.458026604597237
2024,34,FLORES,REPUBLICAN,56850.37218167024
2024,34,GONZALEZ,DEMOCRAT,57395.541973395404
