year,original_votes,interpolated_votes,diff
2016,13443.0,13443.0,0.0
2018,9523.0,9523.0,0.0
2020,17926.0,17926.0,0.0
2022,12498.0,12498.0,0.0
2024,17813.0,17813.0,0.0
