year,original_votes,interpolated_votes,diff
2016,3769.0,3769.0,0.0
2018,3628.0,3628.0,0.0
2020,4917.0,4917.0,0.0
2022,3540.0,3540.0,0.0
2024,4741.0,4741.0,0.0
