year,original_votes,interpolated_votes,diff
2016,1867.0,1867.0,0.0
2018,1602.0,1602.0,0.0
2020,2071.0,2071.0,0.0
2022,1565.0,1565.0,0.0
2024,1858.0,1858.0,0.0
