year,original_votes,interpolated_votes,diff
2016,19051.0,19051.0,0.0
2018,18382.0,18382.0,0.0
2020,24249.0,24249.0,0.0
2022,16585.0,16585.0,0.0
2024,27593.0,27593.0,0.0
