year,original_votes,interpolated_votes,diff
2016,31396.0,31396.0,0.0
2018,30402.0,30402.0,0.0
2020,43330.0,43330.0,0.0
2022,19146.0,19146.0,0.0
2024,36185.0,36185.0,0.0
