year,original_votes,interpolated_votes,diff
2016,8910.0,8910.0,0.0
2018,7900.0,7900.0,0.0
2020,10175.0,10175.0,0.0
2022,7836.0,7836.0,0.0
2024,9479.0,9479.0,0.0
