year,original_votes,interpolated_votes,diff
2016,11782.0,11782.0,0.0
2018,10351.0,10351.0,0.0
2020,13376.0,13376.0,0.0
2022,9614.0,9614.0,0.0
2024,12909.0,12909.0,0.0
