year,original_votes,interpolated_votes,diff
2016,3840.0,3840.0,0.0
2018,6545.0,6545.0,0.0
2020,8540.0,8540.0,0.0
2022,6792.0,6792.0,0.0
2024,8847.0,8847.0,0.0
