year,original_votes,interpolated_votes,diff
2016,21288.0,21288.0,0.0
2018,18117.0,18117.0,0.0
2020,25203.0,25203.0,0.0
2022,17785.0,17785.0,0.0
2024,24969.0,24969.0,0.0
