year,new_district_id,candidate,party,estimated_votes
2016,23,Corvalan,LIBERTARIAN,20.0
2016,23,Gallego,DEMOCRAT,473.0
2016,23,Hurd,REPUBLICAN,240.0
2018,23,CORVALAN,LIBERTARIAN,27.0
2018,23,HURD,REPUBLICAN,286.0
2018,23,ORTIZ JONES,DEMOCRAT,461.0
2020,23,GONZALES,REPUBLICAN,350.0
2020,23,ORTIZ JONES,DEMOCRAT,429.0
2020,23,VILLELA,LIBERTARIAN,24.0
2022,23,GONZALES,REPUBLICAN,386.0
2022,23,LIRA,DEMOCRAT,238.0
2022,23,LOPEZ,OTHER,35.0
2024,23,GONZALES,REPUBLICAN,454.0
2024,23,LIMON,DEMOCRAT,264.0
