year,original_votes,interpolated_votes,diff
2016,4157.0,4157.0,0.0
2018,3831.0,3831.0,0.0
2020,5742.0,5742.0,0.0
2022,4052.0,4052.0,0.0
2024,6238.0,6238.0,0.0
