old_precinct_id,new_district_id,fragment_population,precinct_total,weight
4770101,8,0,2686,0.0
4770101,10,25,2686,0.009307520476545048
4770101,27,2661,2686,0.990692479523455
4770104,27,6097,6097,1.0
4770109,10,38,2367,0.01605407689057879
4770109,27,2329,2367,0.9839459231094212
4770115,27,3215,3215,1.0
4770117,27,1279,1279,1.0
4770121,27,432,432,1.0
4770202,27,1280,1280,1.0
4770203,8,0,3160,0.0
4770203,27,3160,3160,1.0
4770205,27,4935,4935,1.0
4770208,27,4590,4590,1.0
4770307,27,4987,4987,1.0
4770311,10,132,2361,0.05590851334180432
4770311,27,2229,2361,0.9440914866581956
4770312,10,19,3230,0.0058823529411764705
4770312,27,3211,3230,0.9941176470588236
4770316,27,1268,1268,1.0
4770320,27,4436,4436,1.0
4770406,27,5504,5504,1.0
4770410,10,255,2450,0.10408163265306122
4770410,27,2195,2450,0.8959183673469387
4770413,27,1765,1765,1.0
4770414,27,1773,1773,1.0
4770418,27,1608,1608,1.0
4770419,27,1614,1614,1.0
