year,original_votes,interpolated_votes,diff
2016,2844.0,2844.0,0.0
2018,2672.0,2672.0,0.0
2020,3371.0,3371.0,0.0
2022,2250.0,2250.0,0.0
2024,3090.0,3090.0,0.0
