year,original_votes,interpolated_votes,diff
2016,18042.0,18042.0,0.0
2018,15832.0,15832.0,0.0
2020,23094.0,23094.0,0.0
2022,12972.0,12972.0,0.0
2024,23454.0,23454.0,0.0
