old_precinct_id,new_district_id,fragment_population,precinct_total,weight
3750121,13,5775,5775,1.0
3750122,13,7035,7035,1.0
3750123,13,6441,6441,1.0
3750124,13,4603,4603,1.0
3750125,13,6563,6563,1.0
3750126,13,7167,7167,1.0
3750221,13,7470,7470,1.0
3750222,13,6120,6120,1.0
3750223,13,5005,5005,1.0
3750224,13,6793,6793,1.0
3750225,13,4857,4857,1.0
3750321,13,3703,3703,1.0
3750322,13,311,311,1.0
3750323,13,7018,7018,1.0
3750324,13,10727,10727,1.0
3750325,13,6768,6768,1.0
3750326,13,8438,8438,1.0
3750327,13,9482,9482,1.0
3750421,13,5922,5922,1.0
3750422,13,11573,11573,1.0
3750424,13,5290,5290,1.0
3750425,13,8226,8226,1.0
3750426,13,4246,4246,1.0
3750427,13,3777,3777,1.0
