old_precinct_id,new_district_id,fragment_population,precinct_total,weight
1230101,15,5195,5195,1.0
1230102,15,3226,3226,1.0
1230201,15,2286,2286,1.0
1230202,15,2382,2382,1.0
1230203,15,2093,2136,0.9798689138576779
1230203,27,43,2136,0.020131086142322098
1230301,15,2552,2601,0.9811610918877355
1230301,35,49,2601,0.018838908112264515
1230302,15,2775,2775,1.0
1230303,15,824,887,0.9289740698985344
1230303,35,63,887,0.07102593010146561
1230401,15,4712,4869,0.9677551858697885
1230401,27,157,4869,0.03224481413021154
1230402,15,1989,2136,0.9311797752808989
1230402,27,147,2136,0.06882022471910113
