old_precinct_id,new_district_id,fragment_population,precinct_total,weight
323001A,23,2812,2812,1.0
323001B,23,6280,6280,1.0
323001C,23,11405,16105,0.7081651660974853
323001C,28,4700,16105,0.29183483390251475
323002A,23,2871,2871,1.0
323002B,23,9741,15255,0.6385447394296951
323002B,28,5514,15255,0.3614552605703048
323002C,23,1789,9643,0.18552317743440838
323002C,28,7854,9643,0.8144768225655916
323002D,28,239,239,1.0
323003A,23,7676,7676,1.0
323003B,23,10020,10020,1.0
323003C,23,1011,1011,1.0
323004A,23,3075,3075,1.0
323004B,23,9499,9499,1.0
323004B,28,0,9499,0.0
323004C,23,3404,3404,1.0
323004D,23,8164,11052,0.7386898298950416
323004D,28,2888,11052,0.2613101701049584
