year,original_votes,interpolated_votes,diff
2016,7814.0,7814.0,0.0
2018,7379.0,7379.0,0.0
2020,9387.0,9387.0,0.0
2022,6204.0,6204.0,0.0
2024,8931.0,8931.0,0.0
