old_precinct_id,new_district_id,fragment_population,precinct_total,weight
1650002,19,6117,6117,1.0
1650003,19,7836,7836,1.0
1650004,19,7099,7099,1.0
1650005,19,404,404,1.0
1650006,19,1220,1220,1.0
1650007,19,1587,1587,1.0
1650008,19,2936,2936,1.0
1650009,19,5044,5044,1.0
