year,original_votes,interpolated_votes,diff
2016,14697.0,14697.0,0.0
2018,14787.0,14775.0,12.0
2020,19186.0,19186.0,0.0
2022,12143.0,12143.0,0.0
2024,20041.0,20041.0,0.0
